MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
11346,58429,832,0.2943391501903534
11346,58429,821,0.30025988817214966
11346,58429,870,0.29905959963798523
11346,58429,874,0.2956424355506897
1939,53389,49,0.2958624064922333
11346,58429,872,0.29672977328300476
5796,56274,638,0.296499103307724
5803,56272,89,0.2967263162136078
11346,58429,866,0.295644074678421
11346,58429,864,0.296379417181015
11346,58429,868,0.2955602705478668
5779,56338,622,0.24279896914958954
11344,58438,706,0.24214793741703033
11344,58438,714,0.24141551554203033
11344,58438,669,0.24125683307647705
11344,58438,672,0.2390325516462326
11344,58438,664,0.24152956902980804
11344,58438,704,0.2392183393239975
11344,58438,667,0.2401800900697708
11344,58438,670,0.24535663425922394
11344,58438,708,0.2414439171552658
1937,53388,461,0.17764604091644287
11345,58428,599,0.17835961282253265
11345,58428,600,0.18246489763259888
11344,58438,39,0.1818479746580124
11345,58428,324,0.18013861775398254
11345,58428,332,0.1835571974515915
11345,58428,321,0.1785576194524765
11378,58437,104,0.21150054037570953
11378,58437,102,0.2124287337064743
11348,58438,582,0.2099778950214386
11348,58438,621,0.20921610295772552
1939,53389,61,0.29649490118026733
11346,58429,927,0.2988198399543762
11346,58429,920,0.29741713404655457
1939,53389,113,0.30268973112106323
5796,56274,674,0.2950192987918854
5796,56274,666,0.30206459760665894
11346,58429,922,0.2981393337249756
1939,53389,105,0.29957011342048645
11348,58438,722,0.2539282441139221
11348,58438,751,0.25319990515708923
11349,58441,438,0.20545436441898346
11349,58441,620,0.2000853270292282
11349,58441,571,0.20613782107830048
11348,58438,998,0.20145857334136963
11349,58441,398,0.2038125991821289
11349,58441,400,0.2038811892271042
11349,58441,616,0.20021042227745056
11348,58438,65,0.2456493228673935
11348,58438,75,0.24458259344100952
11348,58438,94,0.2455599308013916
11349,58441,529,0.24201813340187073
11349,58441,480,0.2448807656764984
11349,58441,539,0.2435818612575531
11348,58438,97,0.24377018213272095
11349,58441,534,0.2464503049850464
11704,58514,580,0.2761738896369934
11703,58526,11,0.233261838555336
11704,58514,234,0.22386589646339417
11704,58514,221,0.2221478521823883
2294,53733,631,0.22161458432674408
11704,58514,236,0.22050157189369202
11704,58514,240,0.220656156539917
11704,58514,196,0.2208276242017746
2294,53733,640,0.22104217112064362
11704,58514,260,0.22002863883972168
2296,53735,365,0.21852785348892212
11704,58514,256,0.21989551186561584
11380,58462,327,0.2472650110721588
