MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
7699,57574,748,0.12494704872369766
7697,57574,774,0.027742793783545494
6514,56487,292,0.06092330813407898
7699,57574,600,0.062480539083480835
7699,57574,599,0.05860910937190056
6301,56543,895,0.06017622724175453
7699,57574,804,0.03344089165329933
7592,56947,492,0.09911157190799713
6174,56243,734,0.09925320744514465
7594,56947,975,0.09863031655550003
7594,56947,976,0.10021015256643295
7672,57339,139,0.08265213668346405
7672,57339,137,0.08503111451864243
6285,56248,772,0.08368035405874252
7672,57339,926,0.08331919461488724
7672,57339,938,0.08406459540128708
7672,57339,936,0.08253928273916245
6194,56190,578,0.10265795886516571
7616,56902,619,0.1026541143655777
6194,56190,32,0.12124661356210709
6200,56217,435,0.12195733934640884
7619,56900,534,0.12244872003793716
6194,56190,28,0.1191396713256836
6194,56190,34,0.1200036108493805
6200,56217,432,0.12255554646253586
6200,56217,434,0.12000098079442978
7619,56900,532,0.11940810829401016
7618,56898,712,0.09812065958976746
7619,56900,466,0.09713313728570938
7675,57327,646,0.08375470340251923
7675,57327,603,0.08286935836076736
6288,56192,588,0.08370206505060196
7675,57327,655,0.08326608687639236
7675,57327,614,0.08588407188653946
7675,57327,650,0.08467447757720947
7675,57327,648,0.0824500322341919
6288,56192,594,0.0849379152059555
6288,56192,590,0.08379388600587845
7675,57327,610,0.08511810749769211
7675,57327,605,0.08532478660345078
7624,57039,664,0.11310011893510818
5703,56190,152,0.11329858750104904
5699,55953,995,0.14397957921028137
7682,57415,415,0.14462673664093018
7681,57042,865,0.14555113017559052
7681,57042,964,0.11492566019296646
7684,57286,504,0.1167997270822525
7682,57415,325,0.11770347505807877
7682,57415,322,0.1150907576084137
7681,57042,28,0.11748723685741425
7684,57286,494,0.11758988350629807
7632,56987,174,0.04120844602584839
7632,56987,179,0.0413876548409462
7632,56987,137,0.04208176210522652
4466,55857,258,0.04521382600069046
11113,58425,439,0.04539300501346588
1204,52669,221,0.04509489983320236
1204,52669,189,0.04524463787674904
1204,52669,190,0.045387424528598785
11082,58508,436,0.09646269679069519
11083,58515,750,0.09848285466432571
11083,58515,747,0.0966869443655014
450,51908,395,0.1173076257109642
7279,57071,142,0.11197423934936523
7279,57071,148,0.11301321536302567
450,51908,394,0.11392286419868469
7279,57071,182,0.11562241613864899
447,51877,407,0.1129857525229454
556,51991,630,0.1406373530626297
8191,57390,388,0.1413370966911316
556,51991,632,0.13896983861923218
8191,57390,392,0.1407194435596466
8191,57390,386,0.14042454957962036
5725,56625,343,0.04582127183675766
7275,57093,37,0.045559827238321304
769,54530,382,0.04582549259066582
769,54530,390,0.044067442417144775
769,54530,472,0.0461796298623085
769,54530,480,0.04588460922241211
555,52266,225,0.1253504604101181
554,52000,563,0.12454663962125778
555,52266,181,0.1252995878458023
554,52000,578,0.1268930435180664
554,52000,570,0.12353885918855667
555,52266,227,0.1242498829960823
7653,57306,810,0.051231514662504196
7653,57306,802,0.05178394541144371
7653,57306,807,0.05230243131518364
945,52652,58,0.04596672207117081
8181,57073,780,0.0456252358853817
945,52652,46,0.04651806503534317
945,52652,53,0.0460321344435215
945,52652,42,0.0476284958422184
7612,56972,85,0.10338903963565826
7612,56972,88,0.10408603399991989
7612,56972,82,0.10417158156633377
7611,56946,562,0.1022602990269661
6122,56246,414,0.10481896996498108
7612,56972,930,0.10341306775808334
7612,56972,226,0.03686419129371643
7612,56972,225,0.037288036197423935
7612,56972,182,0.03699839860200882
7612,56972,224,0.03770175948739052
6121,56187,60,0.036627497524023056
7612,56972,131,0.03603820130228996
7612,56972,177,0.036839406937360764
6290,56238,884,0.12131129205226898
7657,57309,790,0.12001273036003113
7668,57579,263,0.10627289861440659
7668,57579,268,0.10714235156774521
6305,56563,248,0.12407954782247543
7668,57579,176,0.1270493119955063
7668,57579,172,0.12616868317127228
7668,57579,173,0.12423746287822723
7603,56960,748,0.06963981688022614
7603,56960,784,0.06848049908876419
7668,57579,461,0.0698375552892685
7670,57328,181,0.09954819083213806
7670,57328,188,0.10166070610284805
6519,56566,348,0.06751099973917007
7603,56960,848,0.06796979904174805
905,52643,130,0.13467112183570862
6695,56628,792,0.13697382807731628
905,52643,136,0.13632893562316895
6115,56237,746,0.10098530352115631
7603,56960,575,0.10062898695468903
7603,56960,177,0.10324734449386597
7601,56959,549,0.10248800367116928
7603,56960,175,0.10020427405834198
7601,56959,551,0.10191275924444199
7606,56977,234,0.03890804201364517
