MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
7652,57579,396,0.3417571783065796
6296,56219,591,0.42197251319885254
6297,56218,995,0.42299479246139526
7655,57336,626,0.420765221118927
6295,56536,538,0.30383288860321045
7656,57338,470,0.30214107036590576
7655,57336,977,0.303102970123291
7655,57336,978,0.30202409625053406
8169,57071,169,0.3455444574356079
1783,53386,571,0.3472425043582916
7654,57330,984,0.308759868144989
6296,56219,432,0.30467647314071655
7654,57330,941,0.3067208528518677
7655,57336,618,0.307739794254303
7654,57330,938,0.30627766251564026
7769,58420,632,0.334466814994812
6506,56564,658,0.33502474427223206
7768,58289,306,0.34182387590408325
7704,57572,694,0.30953872203826904
6294,56482,75,0.39106810092926025
6294,56482,248,0.3409709632396698
7652,57579,54,0.3418135643005371
7704,57572,316,0.29819685220718384
6289,56559,394,0.298270046710968
7656,57338,271,0.3336964547634125
6295,56536,280,0.33766794204711914
7658,57312,556,0.33928075432777405
7656,57338,42,0.3406899869441986
6501,56563,246,0.3072334825992584
7700,58016,784,0.3074222207069397
7761,58071,408,0.3077296018600464
7770,58044,60,0.39717337489128113
7702,58017,772,0.3910835087299347
6305,56563,652,0.3631996214389801
7668,57579,747,0.363751620054245
7699,57574,446,0.3648031949996948
6301,56543,14,0.3394879400730133
7663,57328,566,0.43533822894096375
6110,56279,921,0.4116131067276001
6110,56279,923,0.41057589650154114
6879,56539,404,0.4110190272331238
6879,56539,409,0.40997159481048584
7595,56957,816,0.4105687141418457
6175,56265,380,0.4110908508300781
7593,56958,292,0.30422502756118774
6174,56243,582,0.3037228286266327
7594,56947,864,0.3049219846725464
7617,56949,337,0.4258456826210022
6288,56192,126,0.3970434367656708
5703,56190,514,0.39687955379486084
7619,56900,767,0.3702411353588104
5703,56190,68,0.41010424494743347
7624,57039,734,0.4015447795391083
7276,57061,243,0.34995588660240173
5157,55923,878,0.3522911071777344
446,51899,11,0.35285431146621704
7293,56741,876,0.34940847754478455
5134,55868,936,0.4345834255218506
7625,57011,43,0.37699684500694275
5112,55895,314,0.44353049993515015
11113,58425,410,0.40175116062164307
1204,52669,135,0.40294700860977173
1583,52941,313,0.3964422047138214
1263,52708,578,0.3982048034667969
11112,58428,346,0.39369767904281616
1265,52705,496,0.32786065340042114
4469,55863,746,0.3275488615036011
4463,55868,380,0.32798072695732117
11120,58510,891,0.3278476297855377
7373,56990,891,0.34781476855278015
11120,58510,343,0.3638610541820526
4479,55592,538,0.39296436309814453
11118,58522,324,0.39175575971603394
11126,58436,144,0.3486725986003876
2085,53379,523,0.3589549660682678
11126,58436,421,0.35704100131988525
11105,58457,950,0.3313835859298706
5178,56246,990,0.3304065763950348
1931,53358,99,0.35257959365844727
2085,53379,197,0.3556819558143616
1931,53358,5,0.3530080318450928
11106,58511,954,0.35533440113067627
11105,58457,511,0.35454466938972473
450,51908,510,0.3850541412830353
7279,57071,14,0.38550955057144165
7275,57093,564,0.44547393918037415
7277,56748,884,0.36208343505859375
451,51908,579,0.33220139145851135
7445,56720,728,0.33335748314857483
8196,57346,903,0.3329979479312897
5715,56657,181,0.4172546863555908
8191,57390,738,0.41723987460136414
8187,57423,469,0.3575725555419922
5946,56101,977,0.3157343566417694
7648,57329,9,0.320017546415329
6299,56478,842,0.32223984599113464
7586,57186,628,0.3232558071613312
6119,56181,22,0.39480939507484436
7613,56988,680,0.3246893286705017
7613,56988,513,0.32228055596351624
6308,56215,650,0.3225337862968445
6122,56246,712,0.3059217631816864
6121,56187,494,0.34425613284111023
7609,56959,231,0.34720364212989807
6125,56273,574,0.31016409397125244
7604,56947,978,0.31051743030548096
6520,56541,96,0.37521448731422424
7601,56959,896,0.43619638681411743
6170,56240,144,0.3405802249908447
7594,56947,430,0.34241077303886414
7594,56947,426,0.34297120571136475
6173,56238,832,0.3407486081123352
6186,56246,113,0.37403059005737305
6186,56246,116,0.37358391284942627
6199,56220,462,0.34554407000541687
7622,56987,668,0.3693135976791382
7094,56660,802,0.34026187658309937
7618,56898,811,0.40851274132728577
7094,56660,856,0.4199448823928833
8179,57429,780,0.39781275391578674
5123,55841,544,0.4042285978794098
11044,58508,147,0.44761475920677185
5123,55841,847,0.4451255798339844
11051,58510,376,0.314236044883728
8179,57429,936,0.33951497077941895
5121,55856,530,0.32289522886276245
11102,58425,343,0.4104915261268616
8179,57429,421,0.3246168792247772
11089,58467,151,0.3396284878253937
2283,53729,176,0.33637773990631104
2285,53700,312,0.3360867500305176
11089,58467,144,0.3365412950515747
8172,57423,774,0.3149126470088959
8172,57423,812,0.31634724140167236
1011,52652,452,0.3178277611732483
7099,56666,64,0.32203325629234314
2881,54502,91,0.32129549980163574
2881,54502,129,0.3274362087249756
7099,56666,106,0.32391732931137085
7099,56666,62,0.3256090581417084
1309,52762,289,0.44261085987091064
7093,56657,119,0.43804293870925903
8170,57131,682,0.44369322061538696
7093,56657,356,0.39024657011032104
8170,57131,81,0.3465164601802826
8163,57049,548,0.350696325302124
6697,56419,428,0.3444989025592804
2881,54502,103,0.37041571736335754
6838,56429,766,0.3432348668575287
1315,52791,307,0.33957868814468384
7572,56944,762,0.34546056389808655
5033,56244,838,0.3472839593887329
6129,56301,168,0.44788092374801636
6135,56192,631,0.44799232482910156
6131,56211,31,0.43351635336875916
6131,56211,35,0.43534377217292786
6132,56267,531,0.43603751063346863
4534,55863,628,0.3743492662906647
4537,55806,750,0.3397047519683838
11311,58429,863,0.33972132205963135
11073,58451,536,0.3407428562641144
11064,58430,971,0.3406219780445099
11073,58451,533,0.3430223762989044
11064,58430,852,0.3072265088558197
11073,58451,516,0.36457565426826477
4551,55569,816,0.36312058568000793
4555,56189,458,0.35766759514808655
4554,56193,638,0.32108137011528015
11064,58430,59,0.32108622789382935
4548,55565,734,0.4140402376651764
11070,58452,823,0.41390132904052734
4659,55587,986,0.3982488811016083
11078,58437,694,0.39778855443000793
11078,58437,692,0.39375805854797363
1020,52721,479,0.41825634241104126
8216,58172,599,0.41594165563583374
8201,58146,662,0.4339450001716614
959,52411,108,0.3134390115737915
8212,58171,304,0.31241437792778015
8201,58146,950,0.3095259964466095
8201,58146,604,0.3168422281742096
6830,56429,950,0.31463780999183655
7117,56685,164,0.3145044445991516
8200,58174,14,0.3167289197444916
960,52425,247,0.3010084927082062
6829,56453,853,0.30355334281921387
8201,58146,980,0.3025161027908325
8201,58146,979,0.3032064735889435
8202,58158,550,0.3012149930000305
8201,58146,978,0.30129683017730713
1319,52791,382,0.42077308893203735
8215,58197,962,0.42108049988746643
1320,52759,39,0.32307904958724976
1319,52791,42,0.3039277493953705
8204,58146,84,0.35144302248954773
8207,57431,802,0.35137665271759033
6164,56181,886,0.3385012149810791
11293,58462,732,0.339913547039032
11293,58462,729,0.33949437737464905
6165,56208,434,0.3624669015407562
11293,58462,91,0.36366066336631775
8202,58158,823,0.32209664583206177
8199,57428,481,0.3222731053829193
6150,56187,102,0.3249162435531616
11546,58488,373,0.4008740186691284
11312,58433,449,0.32011932134628296
11311,58429,837,0.31937503814697266
11277,58450,203,0.31765881180763245
11279,58449,990,0.3171517550945282
11279,58449,984,0.31720155477523804
4416,55828,886,0.4186677932739258
11311,58429,254,0.4154233932495117
8199,57428,367,0.30723991990089417
6805,56442,194,0.30799001455307007
8199,57428,369,0.30776411294937134
4539,55865,535,0.3626713156700134
11312,58433,166,0.3618950843811035
11313,58426,603,0.3654593825340271
4419,55867,956,0.40003183484077454
8750,58401,877,0.3990519642829895
4301,55810,620,0.33029526472091675
8747,57401,356,0.3323247730731964
4301,55810,224,0.36528104543685913
8747,57401,213,0.3627263605594635
8427,57846,681,0.3669349253177643
6804,56447,94,0.3666277825832367
4421,55858,68,0.3717111647129059
8751,57685,712,0.42739376425743103
8750,58401,55,0.4284355342388153
4421,55858,170,0.3414934575557709
8753,57373,913,0.3420677185058594
8753,57373,466,0.42037880420684814
4307,55531,426,0.4210124611854553
4305,55509,198,0.36196139454841614
8751,57685,212,0.35914477705955505
4311,55506,922,0.3224314749240875
7859,57282,706,0.3203903138637543
4309,55528,88,0.323708713054657
6801,56487,876,0.4040895998477936
4425,55864,249,0.3052014112472534
8761,58430,456,0.301533043384552
8760,57672,783,0.30553317070007324
4312,55511,316,0.4010840058326721
4315,55503,616,0.40067312121391296
8760,57672,472,0.4033428430557251
4422,55533,954,0.3951578140258789
4404,55513,554,0.3975639045238495
4549,55556,202,0.3972413241863251
11081,58398,174,0.41019728779792786
4274,55508,148,0.37865668535232544
8759,57700,31,0.3786809742450714
8762,57693,56,0.3637455105781555
4310,55508,218,0.36348772048950195
8762,57693,96,0.3634779155254364
4270,55511,58,0.43017813563346863
8738,57402,66,0.4300181269645691
8736,57400,485,0.42927631735801697
4400,55509,258,0.35489434003829956
8734,57642,868,0.3596828877925873
1324,53088,198,0.3270756006240845
6801,56487,56,0.32909271121025085
8428,57837,481,0.40681955218315125
1324,53088,286,0.40344172716140747
8402,57843,592,0.40765753388404846
8417,58175,278,0.3325924873352051
610,52056,431,0.33305108547210693
8417,58175,276,0.3314913213253021
8417,58175,21,0.40788742899894714
610,52056,117,0.40761643648147583
610,52056,270,0.32121366262435913
791,52435,609,0.32733622193336487
8411,57875,912,0.3278453052043915
4079,55363,226,0.3167347311973572
11316,58396,626,0.31662455201148987
11317,58398,256,0.31622886657714844
11316,58396,655,0.4236026704311371
11321,58425,881,0.3895851671695709
4086,55446,306,0.34301143884658813
11337,58431,898,0.4333719313144684
4426,56105,354,0.4350496232509613
4091,55498,22,0.36536112427711487
11329,58426,625,0.3659101128578186
5058,56208,88,0.3321095407009125
4411,56164,714,0.3292957544326782
4410,56187,52,0.37436410784721375
11304,58448,340,0.37413933873176575
792,52353,321,0.40242335200309753
8411,57875,115,0.4020240008831024
4291,55525,909,0.3713918626308441
4411,56164,324,0.3706190884113312
4409,55883,471,0.40777528285980225
4287,55483,626,0.39854440093040466
11302,58436,22,0.3104206621646881
4287,55483,712,0.3074243366718292
11303,58428,593,0.30329596996307373
4287,55483,562,0.37069642543792725
11302,58436,165,0.3695041537284851
11303,58428,774,0.3112013041973114
4287,55483,168,0.4250015616416931
6166,56181,930,0.4019802510738373
4287,55483,960,0.3082315921783447
4287,55483,958,0.30803924798965454
11295,58456,364,0.3077375590801239
11295,58456,369,0.30711638927459717
11296,58425,967,0.3106604218482971
4285,55881,498,0.3142085671424866
4283,55864,442,0.30972054600715637
4284,55863,862,0.3121887743473053
11289,58398,974,0.31320664286613464
6153,56164,1000,0.337359756231308
793,52370,403,0.3325335681438446
8415,57893,707,0.33235058188438416
4405,55854,141,0.32109546661376953
8742,57364,5,0.32216164469718933
