MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
10659,58161,907,0.10326895862817764
1588,52965,432,0.09975580871105194
1589,52972,285,0.09990712255239487
1589,52972,287,0.09878315031528473
1934,53357,344,0.0814715325832367
1934,53357,350,0.08311577886343002
1589,52972,24,0.08639796823263168
1934,53357,354,0.08759661763906479
1589,52972,32,0.08466200530529022
1589,52972,50,0.0860353633761406
1589,52972,64,0.08544428646564484
1589,52972,87,0.08344398438930511
10660,58466,919,0.08912301063537598
1589,52972,86,0.08825572580099106
1589,52972,90,0.08323848247528076
10660,58466,914,0.08817394822835922
1588,52965,237,0.08348595350980759
10659,58161,140,0.08743757754564285
1588,52965,231,0.0868731290102005
10659,58161,135,0.08326354622840881
1588,52965,184,0.08523094654083252
1587,52964,601,0.0842842236161232
1932,53350,325,0.08591914921998978
1587,52964,610,0.08542438596487045
1588,52965,233,0.08374256640672684
1588,52965,182,0.08382438123226166
10659,58161,133,0.08614253252744675
1588,52965,117,0.08503801375627518
1936,53330,329,0.11173335462808609
1936,53330,324,0.11090679466724396
5809,56353,244,0.1120753064751625
1936,53330,328,0.11146889626979828
10667,58163,147,0.11284936964511871
1936,53330,334,0.1128549799323082
11344,58438,869,0.13956771790981293
11344,58438,873,0.1367540806531906
1937,53388,334,0.13636493682861328
11378,58437,522,0.11287669837474823
1942,53415,449,0.11040639132261276
1942,53415,458,0.11156667023897171
11377,58434,933,0.11110277473926544
11377,58434,968,0.11062037199735641
11378,58437,569,0.11162935942411423
11378,58437,575,0.1105528175830841
11378,58437,108,0.11277464777231216
1947,53431,327,0.11331239342689514
1947,53431,372,0.11088097840547562
1947,53431,376,0.11098421365022659
11378,58437,46,0.10906053334474564
11378,58437,45,0.11267073452472687
1947,53431,373,0.1115063801407814
11347,58440,678,0.12283958494663239
1942,53415,219,0.12360157817602158
1942,53415,212,0.11907152086496353
11347,58440,677,0.1238250806927681
1947,53431,179,0.11245092749595642
11348,58438,890,0.10961703956127167
1947,53431,155,0.1125422939658165
1947,53431,154,0.113578200340271
11348,58438,888,0.11327157914638519
11348,58438,896,0.1141391396522522
5794,56282,621,0.11165635287761688
1947,53431,141,0.11346279829740524
1947,53431,152,0.11175430566072464
2342,53742,367,0.11586622148752213
6799,56478,330,0.06990446895360947
615,52347,525,0.06468229740858078
615,52347,577,0.06901080161333084
615,52347,569,0.06717842817306519
