MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
6759,56416,275,0.47385916113853455
6745,56425,456,0.5040737986564636
6749,56370,769,0.49856331944465637
6749,56370,745,0.4997006058692932
1284,52736,548,0.5017130374908447
6749,56370,871,0.4696394205093384
8405,57835,692,0.48302266001701355
6717,56397,458,0.48314428329467773
6742,56415,747,0.4798643887042999
8406,57513,907,0.45814499258995056
8403,57834,401,0.45851361751556396
6724,56416,799,0.4616018533706665
8406,57513,946,0.4603773057460785
8403,57834,364,0.4615417718887329
8406,57513,561,0.49171149730682373
6724,56416,739,0.5684421062469482
8406,57513,933,0.5713698267936707
6724,56416,276,0.5670521259307861
8396,57837,515,0.5785049200057983
8400,57837,79,0.5731492638587952
6719,56390,811,0.5750191807746887
6719,56390,777,0.5680776238441467
8396,57837,516,0.5819686055183411
6719,56390,815,0.5787386298179626
6732,56370,555,0.6057683229446411
6722,56431,389,0.5984653234481812
8407,57839,457,0.6014806032180786
6727,56369,815,0.4718884229660034
6727,56369,237,0.4707794785499573
6727,56369,819,0.4710949659347534
8397,57482,121,0.4793628454208374
6729,56419,575,0.5417695045471191
8429,57893,498,0.5429250001907349
6715,56449,749,0.5343666672706604
8066,57544,690,0.45301416516304016
6716,56401,603,0.4577740728855133
8410,57481,821,0.4642691910266876
8410,57481,837,0.4622366726398468
6320,56453,30,0.5331315994262695
6320,56453,29,0.5329727530479431
6321,56449,965,0.5626471042633057
6317,56448,337,0.5675670504570007
6321,56449,993,0.5505535006523132
8538,57549,717,0.4916822910308838
6319,56452,765,0.48746365308761597
6319,56452,801,0.4921625554561615
6319,56452,805,0.49495118856430054
6319,56452,803,0.4904933571815491
3659,55181,366,0.5006317496299744
10656,58163,879,0.4988275170326233
10656,58163,834,0.4993632137775421
10656,58163,836,0.5069822072982788
3673,55178,21,0.4486546218395233
8305,57749,230,0.4490202069282532
6389,56270,240,0.4546891152858734
8305,57749,234,0.4574827253818512
8305,57749,191,0.45635589957237244
6389,56270,771,0.4555319547653198
6388,56309,977,0.4551508128643036
3678,55208,731,0.4563499987125397
6387,56328,12,0.5452222228050232
3671,55483,195,0.545567512512207
3676,55186,548,0.5457931160926819
3681,55243,117,0.4541248381137848
3681,55243,69,0.45428749918937683
3681,55243,67,0.46309688687324524
3692,55186,537,0.5217487812042236
3692,55186,535,0.5180467963218689
3686,55268,881,0.5176663994789124
3686,55268,919,0.5156269073486328
6396,56358,493,0.664260983467102
6394,56330,111,0.674373984336853
6382,56365,708,0.6547293066978455
6382,56365,753,0.6598897576332092
6394,56330,69,0.6498486995697021
6395,56354,311,0.6623947620391846
6394,56330,74,0.656577467918396
6396,56358,490,0.663108766078949
6382,56365,711,0.668483555316925
6394,56330,70,0.6571229696273804
6396,56358,289,0.6393470168113708
6382,56365,979,0.6312300562858582
6384,56363,47,0.4563751220703125
4696,56354,397,0.6034174561500549
8286,57062,394,0.5521984100341797
7426,56771,205,0.5018192529678345
6642,56396,49,0.4795880615711212
4705,55705,195,0.4523337185382843
6624,56385,360,0.4605938494205475
6624,56385,315,0.44745731353759766
7411,56776,339,0.45405182242393494
7411,56776,379,0.455121248960495
6624,56385,691,0.46387574076652527
6624,56385,312,0.5905713438987732
6627,56369,593,0.5274279117584229
8503,57519,662,0.505730926990509
8503,57519,663,0.49888211488723755
6056,56092,31,0.47816702723503113
8489,57483,14,0.5199458599090576
8518,58193,950,0.45283979177474976
6734,56386,439,0.45412713289260864
8518,58193,960,0.44970476627349854
6734,56386,438,0.450269877910614
8490,57104,954,0.5239322781562805
6729,56419,448,0.49803251028060913
6735,56397,861,0.5014037489891052
8510,57846,836,0.4944077134132385
6735,56397,881,0.4972902834415436
8510,57846,838,0.5004968643188477
8528,57896,524,0.4676843285560608
8531,57905,833,0.5282624959945679
6035,56076,997,0.5245144963264465
6030,56097,417,0.5268064737319946
9356,57809,234,0.4967229962348938
