MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
6193,56237,110,0.15354014933109283
7618,56898,493,0.15632200241088867
6193,56237,114,0.15938295423984528
7618,56898,497,0.15046212077140808
6199,56220,494,0.14994022250175476
11040,58456,252,0.27710917592048645
6198,56211,105,0.27814629673957825
11040,58456,174,0.26282355189323425
11040,58456,172,0.2682729661464691
11040,58456,167,0.26649272441864014
11040,58456,220,0.2684817612171173
7619,56900,325,0.26505276560783386
5702,56221,514,0.27058061957359314
7619,56900,364,0.27079275250434875
7618,56898,923,0.27479928731918335
7618,56898,926,0.26960015296936035
7618,56898,922,0.26756852865219116
7619,56900,334,0.2679593861103058
7619,56900,446,0.16954845190048218
7619,56900,407,0.1655993014574051
7619,56900,448,0.1704871654510498
6199,56220,802,0.16711050271987915
7618,56898,768,0.16642777621746063
7618,56898,770,0.16650253534317017
7618,56898,806,0.1629117727279663
7619,56900,443,0.16856710612773895
7618,56898,1000,0.24942077696323395
6199,56220,998,0.24894779920578003
7623,56901,510,0.25254809856414795
7622,56987,272,0.17341545224189758
8179,57429,747,0.17122343182563782
7621,56985,595,0.15097323060035706
7630,57006,187,0.14966559410095215
7621,56985,562,0.151478573679924
7630,57006,184,0.15150095522403717
7621,56985,505,0.15161408483982086
11068,58488,764,0.24772991240024567
7627,56933,488,0.16741688549518585
7627,56933,531,0.1664496660232544
7627,56933,572,0.163552388548851
7627,56933,532,0.17269892990589142
11052,58438,702,0.1592072695493698
11052,58438,710,0.15900571644306183
11051,58510,41,0.16076253354549408
11051,58510,46,0.15897217392921448
11052,58438,662,0.16079989075660706
11052,58438,666,0.159654438495636
11051,58510,44,0.15811361372470856
11052,58438,665,0.15552572906017303
11052,58438,661,0.15549778938293457
11052,58438,629,0.16027340292930603
11052,58438,664,0.15976150333881378
11052,58438,670,0.1548970341682434
1920,53314,176,0.18588995933532715
11102,58425,834,0.18085362017154694
1920,53314,178,0.182259663939476
11102,58425,833,0.1930040717124939
11102,58425,877,0.18444974720478058
1920,53314,166,0.18001797795295715
11102,58425,879,0.18546581268310547
11102,58425,875,0.18896232545375824
11102,58425,920,0.1863480806350708
1921,53317,462,0.18520697951316833
11102,58425,918,0.18835954368114471
1920,53314,162,0.18885654211044312
11087,58488,783,0.26880985498428345
11089,58467,415,0.27308177947998047
11087,58488,790,0.2677612006664276
11089,58467,344,0.26407280564308167
8172,57423,181,0.2223726361989975
8172,57423,235,0.2180158942937851
8172,57423,191,0.2194695919752121
8172,57423,230,0.21714870631694794
8172,57423,234,0.2183452844619751
8237,58162,435,0.2951763868331909
8237,58162,438,0.30205368995666504
8237,58162,298,0.20709334313869476
8237,58162,296,0.20803961157798767
8234,57450,913,0.2075909674167633
8234,57450,911,0.20094001293182373
8234,57450,912,0.2066914141178131
8237,58162,294,0.20812281966209412
8234,57450,958,0.20562928915023804
8237,58162,329,0.20362278819084167
7577,56944,720,0.15598896145820618
7577,56944,675,0.15554626286029816
7577,56944,710,0.1578228771686554
7574,56945,176,0.18982726335525513
7574,56945,172,0.19182944297790527
7574,56945,203,0.19239771366119385
7574,56945,214,0.18491077423095703
7574,56945,442,0.20194166898727417
7581,57195,358,0.1519547700881958
7581,57195,359,0.15454347431659698
7581,56949,231,0.1518576294183731
7581,57195,316,0.15264923870563507
7581,57195,319,0.15422122180461884
7581,57195,315,0.14956119656562805
8214,57867,344,0.17610381543636322
8214,57867,345,0.17851833999156952
8214,57867,304,0.17630109190940857
8214,57867,305,0.1770295649766922
7611,56946,170,0.2486390769481659
7611,56946,206,0.2493593990802765
7611,56946,208,0.2513720393180847
7611,56946,204,0.2562846541404724
7611,56946,164,0.25129231810569763
7611,56946,212,0.25859206914901733
7611,56946,210,0.2472478598356247
7611,56946,168,0.25497326254844666
7604,56947,482,0.14955246448516846
7604,56947,481,0.1482691615819931
7607,56902,928,0.15115731954574585
7604,56947,490,0.15055149793624878
7602,56954,578,0.27532267570495605
7602,56954,618,0.2794305980205536
7602,56954,570,0.272922158241272
7602,56954,617,0.27102240920066833
7602,56954,577,0.27677077054977417
7607,56902,66,0.20198164880275726
7604,56947,424,0.20135655999183655
7607,56902,32,0.20052571594715118
7607,56902,35,0.19615477323532104
7604,56947,343,0.20418721437454224
7604,56947,342,0.20315970480442047
7607,56902,334,0.16118904948234558
6130,56214,394,0.16173948347568512
7607,56902,293,0.15973450243473053
7607,56902,325,0.16743841767311096
7607,56902,328,0.16581682860851288
6130,56214,356,0.1612558364868164
7607,56902,330,0.1614600569009781
7607,56902,290,0.16449424624443054
7599,56955,831,0.16156311333179474
7602,56954,54,0.23622959852218628
8221,58198,711,0.20368292927742004
8221,58198,714,0.20272988080978394
8221,58198,710,0.20409996807575226
8221,58198,681,0.20078535377979279
11561,58485,45,0.16701722145080566
11561,58485,47,0.16734987497329712
11561,58485,6,0.15494176745414734
11561,58485,49,0.15401442348957062
11561,58485,46,0.1559152603149414
11561,58485,45,0.16701722145080566
11561,58485,47,0.16734987497329712
11561,58485,11,0.15371590852737427
11047,58424,701,0.19722768664360046
6205,56187,386,0.20172515511512756
