MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
4462,55600,692,0.4080727696418762
11095,58439,898,0.40940019488334656
10292,58113,766,0.36126506328582764
10662,58158,497,0.37115833163261414
10293,58132,112,0.36940068006515503
10292,58113,424,0.3228881061077118
10292,58113,392,0.3254474401473999
10292,58113,426,0.3228985369205475
10292,58113,390,0.3270725607872009
10292,58113,388,0.3227243423461914
3752,55236,858,0.3190700113773346
10292,58113,384,0.32412946224212646
10293,58132,178,0.3229834735393524
10293,58132,177,0.32309046387672424
4447,55542,458,0.3203265964984894
10292,58113,219,0.3186274766921997
10292,58113,220,0.31855809688568115
10292,58113,176,0.32467392086982727
10292,58113,175,0.3248649835586548
10292,58113,218,0.3229667842388153
10292,58113,169,0.32369518280029297
10289,58133,716,0.3736579716205597
10289,58133,759,0.36623767018318176
10289,58133,712,0.37106046080589294
930,52618,556,0.36530059576034546
10289,58133,760,0.36616280674934387
10289,58133,707,0.36742520332336426
4451,55537,969,0.36554238200187683
10289,58133,720,0.3745066225528717
10289,58133,755,0.3749103844165802
10289,58133,757,0.37245896458625793
4451,55537,971,0.36984774470329285
4457,55858,596,0.4274110198020935
10289,58133,426,0.39644360542297363
10288,58131,34,0.404575914144516
10289,58133,438,0.39785659313201904
930,52618,95,0.39613816142082214
10289,58133,440,0.39933156967163086
10289,58133,422,0.40462249517440796
4451,55537,178,0.4021856188774109
10288,58131,35,0.4007413685321808
10288,58131,33,0.3972845673561096
4457,55858,451,0.4397566616535187
4457,55858,417,0.44340771436691284
4457,55858,429,0.43887922167778015
11121,58438,766,0.317550927400589
11121,58438,773,0.32159340381622314
1206,52670,245,0.31896883249282837
11120,58510,791,0.44475799798965454
10662,58158,287,0.40871158242225647
931,52619,190,0.41198277473449707
10662,58158,289,0.4104677438735962
10662,58158,290,0.4112425744533539
10662,58158,283,0.4113546907901764
1207,52672,252,0.43680882453918457
10657,58157,615,0.4306172728538513
4450,55540,297,0.4376194179058075
10657,58157,612,0.44053640961647034
8423,58198,610,0.29718491435050964
8423,58198,607,0.3037484586238861
6981,56443,364,0.30236533284187317
10667,58163,485,0.3687920570373535
10667,58163,484,0.36830106377601624
10666,58440,96,0.3709637522697449
10665,58456,333,0.39060792326927185
10665,58456,324,0.3936425447463989
11678,58511,597,0.30436939001083374
11678,58511,554,0.3002837598323822
11678,58511,552,0.3024728298187256
11678,58511,548,0.3012004792690277
11678,58511,595,0.3008539378643036
11678,58511,578,0.409967839717865
11678,58511,575,0.41382208466529846
11678,58511,577,0.41154903173446655
5778,56328,535,0.41087883710861206
11376,58430,124,0.4472101330757141
11376,58430,121,0.4504430294036865
5803,56272,317,0.4515894055366516
11346,58429,605,0.44785770773887634
11344,58438,860,0.40613073110580444
11344,58438,912,0.4067828953266144
5797,56273,720,0.36379021406173706
11345,58428,876,0.36489853262901306
11345,58428,870,0.3668072819709778
11344,58438,141,0.41602301597595215
11344,58438,142,0.41703706979751587
11344,58438,106,0.4160487651824951
11677,58510,336,0.3250716030597687
11677,58510,374,0.32703909277915955
11677,58510,376,0.3310261368751526
11378,58437,392,0.3095249533653259
11379,58438,340,0.33691030740737915
11379,58438,338,0.33953768014907837
11379,58438,376,0.33274027705192566
11379,58438,378,0.3387112617492676
11379,58438,377,0.3380434513092041
11379,58438,339,0.3339179456233978
1947,53431,535,0.33665141463279724
11704,58514,866,0.35787883400917053
11704,58514,864,0.3556585907936096
11380,58462,35,0.37738099694252014
6461,56329,403,0.372296541929245
8423,58198,630,0.37803521752357483
8423,58198,633,0.37001749873161316
8423,58198,632,0.36588412523269653
8423,58198,590,0.36573365330696106
11350,58455,636,0.38028621673583984
6469,56328,468,0.3742731511592865
11350,58455,675,0.3790956735610962
11350,58455,638,0.3832671344280243
11350,58455,926,0.3273497223854065
11351,58440,544,0.32522979378700256
11350,58455,922,0.3246985375881195
11350,58455,964,0.32163944840431213
11383,58485,238,0.4227672219276428
11383,58485,239,0.41523194313049316
11383,58485,192,0.4139041006565094
11383,58485,198,0.4101838767528534
11383,58485,196,0.42148181796073914
11384,58522,374,0.37444302439689636
6452,56366,755,0.3794325292110443
11384,58522,324,0.37586671113967896
11384,58522,330,0.37005865573883057
11384,58522,364,0.3700255751609802
6452,56366,748,0.37538430094718933
6452,56366,742,0.3816404640674591
2354,53799,300,0.3264807462692261
11352,58456,731,0.3278782069683075
2354,53799,298,0.3284386396408081
11352,58456,721,0.32755255699157715
11352,58456,761,0.3293004631996155
11352,58456,42,0.3409096300601959
11352,58456,45,0.34590744972229004
11396,58490,156,0.37395232915878296
11396,58490,146,0.37461528182029724
11401,58491,26,0.33957675099372864
11401,58491,34,0.3441581726074219
11401,58491,24,0.3482438921928406
11401,58491,259,0.4484173357486725
6489,56329,701,0.44288170337677
11401,58491,258,0.4470318853855133
6785,56487,600,0.3545304834842682
10918,58254,578,0.42382073402404785
10918,58254,439,0.41911011934280396
10918,58254,436,0.42138856649398804
7708,57664,858,0.304217129945755
7708,57664,231,0.30142268538475037
7708,57664,896,0.3033827245235443
7711,57667,434,0.3712562620639801
7375,56981,890,0.41567766666412354
7375,56981,759,0.4190446436405182
8169,57071,403,0.42222273349761963
7375,56981,744,0.41732969880104065
7652,57579,386,0.3417147397994995
7651,57654,51,0.4285603165626526
7651,57654,54,0.41525959968566895
7655,57336,630,0.4151797294616699
7655,57336,628,0.41631805896759033
6296,56219,589,0.42048195004463196
7651,57654,52,0.4268198311328888
7651,57654,48,0.4246097505092621
7651,57654,47,0.4240047037601471
7655,57336,632,0.4243158996105194
7656,57338,464,0.30273669958114624
7656,57338,469,0.3027665615081787
7655,57336,99,0.30369728803634644
7655,57336,79,0.3009677529335022
7655,57336,77,0.3073605000972748
7655,57336,1000,0.30470335483551025
7656,57338,492,0.3049509823322296
7655,57336,970,0.30318406224250793
7656,57338,480,0.30247369408607483
7656,57338,490,0.3037645220756531
7655,57336,976,0.2997489273548126
7655,57336,80,0.304338276386261
8169,57071,203,0.3466821014881134
8169,57071,163,0.3451526165008545
6297,56218,2,0.302863746881485
6297,56218,14,0.3013232946395874
7655,57336,616,0.30581456422805786
7655,57336,615,0.31312060356140137
7654,57330,991,0.30812355875968933
7654,57330,985,0.29759320616722107
